iter	Passed	Remaining
3289	5648	166038
3290	5650	166030
3291	5651	166024
3292	5653	166021
3293	5655	166039
3294	5657	166035
3295	5658	166029
3296	5660	166024
3297	5662	166025
3298	5663	166018
3299	5665	166013
3300	5666	166006
3301	5669	166015
3302	5671	166028
3303	5672	166024
3304	5674	166019
3305	5676	166022
3306	5677	166016
3307	5679	166010
3308	5681	166004
3309	5682	165997
3310	5684	165999
3311	5686	166008
3312	5688	166004
3313	5689	165999
3314	5691	166002
3315	5693	165996
3316	5694	165990
3317	5696	165985
3318	5699	166016
3319	5701	166027
3320	5703	166031
3321	5705	166036
3322	5707	166049
3323	5709	166054
3324	5711	166062
3325	5714	166089
3326	5716	166119
3327	5718	166118
3328	5720	166113
3329	5721	166109
3330	5723	166104
3331	5725	166097
3332	5726	166089
3333	5728	166096
3334	5730	166090
3335	5731	166082
3336	5734	166108
3337	5735	166103
3338	5737	166095
3339	5739	166087
3340	5740	166080
3341	5742	166073
3342	5744	166078
3343	5745	166071
3344	5747	166064
3345	5748	166067
3346	5750	166063
3347	5752	166060
3348	5753	166054
3349	5755	166048
3350	5756	166040
3351	5758	166043
3352	5760	166035
3353	5761	166028
3354	5763	166027
3355	5765	166028
3356	5767	166025
3357	5768	166019
3358	5770	166013
3359	5771	166004
3360	5773	166007
3361	5775	166001
3362	5776	165994
3363	5778	165987
3364	5780	165997
3365	5781	165990
3366	5783	165982
3367	5784	165975
3368	5786	165974
3369	5788	165969
3370	5789	165964
3371	5791	165959
3372	5792	165952
3373	5794	165954
3374	5796	165947
3375	5797	165941
3376	5799	165936
3377	5801	165935
3378	5802	165928
3379	5804	165921
3380	5805	165915
3381	5807	165910
3382	5809	165902
3383	5811	165913
3384	5812	165907
3385	5814	165901
3386	5815	165894
3387	5817	165885
3388	5818	165879
3389	5820	165872
3390	5822	165868
3391	5823	165862
3392	5825	165855
3393	5827	165866
3394	5828	165860
3395	5830	165853
3396	5831	165844
3397	5833	165838
3398	5834	165832
3399	5836	165825
3400	5838	165817
3401	5839	165811
3402	5841	165811
3403	5842	165806
3404	5844	165799
3405	5846	165793
3406	5847	165787
3407	5849	165779
3408	5850	165772
3409	5852	165765
3410	5853	165759
3411	5855	165757
3412	5857	165755
3413	5858	165749
3414	5860	165742
3415	5861	165736
3416	5863	165731
3417	5864	165725
3418	5866	165720
3419	5868	165713
3420	5869	165706
3421	5871	165713
3422	5873	165708
3423	5874	165702
3424	5876	165696
3425	5877	165688
3426	5879	165682
3427	5880	165675
3428	5882	165668
3429	5884	165662
3430	5885	165664
3431	5887	165658
3432	5889	165653
3433	5890	165647
3434	5892	165639
3435	5893	165633
3436	5895	165627
3437	5896	165621
3438	5898	165613
3439	5899	165607
3440	5901	165613
3441	5903	165607
3442	5904	165601
3443	5906	165595
3444	5908	165589
3445	5909	165582
3446	5911	165576
3447	5912	165570
3448	5914	165563
3449	5915	165556
3450	5917	165549
3451	5918	165543
3452	5920	165538
3453	5922	165532
3454	5923	165525
3455	5925	165519
3456	5926	165511
3457	5928	165504
3458	5929	165498
3459	5931	165492
3460	5932	165484
3461	5934	165477
3462	5935	165469
3463	5937	165462
3464	5938	165459
3465	5940	165452
3466	5942	165445
3467	5943	165438
3468	5945	165431
3469	5946	165424
3470	5948	165416
3471	5949	165408
3472	5951	165401
3473	5952	165394
3474	5954	165390
3475	5955	165383
3476	5957	165374
3477	5958	165367
3478	5960	165360
3479	5961	165353
3480	5963	165347
3481	5964	165339
3482	5966	165332
3483	5967	165327
3484	5969	165322
3485	5971	165315
3486	5972	165310
3487	5974	165303
3488	5975	165296
3489	5977	165289
3490	5978	165283
3491	5980	165277
3492	5981	165271
3493	5983	165271
3494	5985	165265
3495	5986	165258
3496	5988	165251
3497	5989	165243
3498	5991	165236
3499	5992	165228
3500	5994	165222
3501	5995	165216
3502	5997	165209
3503	5999	165212
3504	6000	165206
3505	6002	165200
3506	6003	165194
3507	6005	165188
3508	6006	165181
3509	6008	165175
3510	6010	165169
3511	6011	165162
3512	6013	165160
3513	6014	165154
3514	6016	165147
3515	6017	165141
3516	6019	165134
3517	6021	165127
3518	6022	165121
3519	6024	165116
3520	6025	165110
3521	6027	165115
3522	6029	165129
3523	6031	165134
3524	6033	165135
3525	6035	165137
3526	6037	165140
3527	6039	165145
3528	6042	165170
3529	6044	165185
3530	6046	165186
3531	6047	165179
3532	6049	165175
3533	6050	165169
3534	6052	165164
3535	6054	165158
3536	6055	165152
3537	6057	165158
3538	6059	165164
3539	6061	165167
3540	6063	165161
3541	6064	165155
3542	6066	165148
3543	6067	165141
3544	6069	165133
3545	6070	165127
3546	6072	165125
3547	6073	165119
3548	6075	165123
3549	6077	165117
3550	6078	165110
3551	6080	165102
3552	6081	165096
3553	6083	165088
3554	6084	165081
3555	6086	165074
3556	6087	165066
3557	6089	165058
3558	6091	165054
3559	6092	165048
3560	6094	165042
3561	6095	165035
3562	6097	165028
3563	6098	165022
3564	6100	165016
3565	6101	165009
3566	6103	165003
3567	6105	165002
3568	6107	165006
3569	6108	165008
3570	6110	165011
